city,country,latitude,longitude,guid
Batasan Bata,Philippines,15.14442,120.94077,59e91a7a-7712-4fa3-a321-85517e630a9a
Svrljig,Serbia,43.4146453,22.1271404,a0b01b78-9b58-4323-874b-f7b86a8719bf
Tworków,Poland,50.0144436,18.2125197,9cba9649-6e3b-4554-a55f-24681a9ebb77
Bayabas,Philippines,8.9800511,126.2545687,4ca50612-08cf-463a-95df-2700f2ff649f
Wang Noi,Thailand,14.2524816,100.7323332,a85347e5-2dc8-48b1-86f4-450c9dee3a5e
Husów,Poland,49.9581804,22.281877,5d6281e8-8c91-49e7-a4c4-f4263275d25a
Lintingkou,China,39.635068,117.515189,20d7b2f4-7145-4c91-b64a-cd8ee1878ade
Çepan,Albania,40.4210295,20.2616268,2099a896-01d8-4170-a723-e2c5cb182f7a
Pagelaran,Indonesia,-8.197451,112.6079459,2dd0e389-e8d3-46c1-9152-3c498f960c80
Bilopillya,Ukraine,51.149402,34.3175225,b2afe93a-49bc-4e8a-82b1-b85e43db4735
Piraí do Sul,Brazil,-24.4748345,-49.8956943,992048f7-90cd-4b37-99b7-a64c47ecbb7a
Amuru,Uganda,2.9667878,32.0837445,ef88b2b4-a64a-4c17-92e0-c4e81f7dbba3
Piła,Poland,50.555034,20.040976,227da78d-421b-40de-a3ea-33cd5803c6f9
Kanginan,Indonesia,-7.2576752,112.7514577,74952c60-38d0-4443-b5cf-1a4623ba3dd2
Požarevac,Serbia,44.6208353,21.1842054,e393c913-7722-432d-87b5-838f9c278068
Tochigi,Japan,34.7964208,132.093018,b2e62f8e-814c-4960-a4e5-db352150f6d4
Zharkent,Kazakhstan,44.166512,79.999974,6d8c077a-05d7-4c15-a93b-fffc54736f11
San Vicente,Philippines,14.7596318,121.0589081,5cdae703-360e-4741-a114-148e47c9981e
Pasrukrajan Satu,Indonesia,-6.403006,107.454927,af32a03c-dfd3-4f6e-ae82-ca0c2ea92cba
Kyparissía,Greece,37.2512312,21.6694441,60c21d04-f45c-4a8c-8cb9-bb044e438667
Bous,Luxembourg,49.555456,6.3315676,04a7cd32-3d6d-4896-95c0-0a3c35399e97
Perdões,Brazil,-21.0794915,-45.0933497,76817b83-7d4a-4082-8ed8-68ad416c0dba
Sakai-nakajima,Japan,36.2656673,139.250061,fb5c1784-ee26-400f-ae9a-d98035a38403
Jūybār,Iran,36.6454207,52.9009502,136b1056-a3cc-43a0-bfdf-a884cd7737c9
Spétses,Greece,37.2625973,23.1322437,3071f50b-903e-4a9f-90e0-45f9867cc75d
Strasbourg,France,48.5347071,7.6370168,67ebeb31-319f-480c-8bd9-6c0e1f39dd43
Sakrand,Pakistan,26.1372068,68.2667265,7631d8b5-5c0b-4ca3-a320-9d68fcd3f7f7
Maxiao,China,31.9799036,105.6419561,82071d61-ac66-4fc4-b263-439e21d9df0b
Giyon,Ethiopia,8.538323,37.973162,28ee075e-512a-45eb-b46a-79ffd8f5816e
Omuo-Ekiti,Nigeria,7.7630152,5.7247169,f77b02a7-0364-44c4-a65b-7a25dcb16360
Conde,Brazil,-7.2893545,-34.8403408,c8affd68-59a8-444e-86cd-e28b8bd0c779
Igrejinha,Brazil,-29.5700426,-50.7927755,8669b1a1-ce9f-45a7-8868-08c89b762128
Presidente Dutra,Brazil,-22.5845295,-44.0491741,fb7df018-7029-4c2b-bc83-0a7e9bac38ac
Raejeru,Indonesia,-10.4555,121.9359,a40f8684-546e-43d0-8084-5d3d0b217084
Xiasi,China,32.280756,105.513062,7f796494-9ea2-417e-985a-e47b218d94bd
Beizhang,China,36.09873,113.324384,0c2ffa98-6f33-448b-9fbd-d2883c8a4756
Motala,Sweden,58.5370785,15.0077799,46cbb182-0b06-4f77-94f3-ebaede735ca8
Lingbei,China,37.045911,111.831552,7f667368-22a9-4baa-8bba-d7c03b4544d4
Celje,Slovenia,46.2372396,15.2473699,bab65c6e-5dd8-4cdb-b6cc-9574ce14734b
Quirinópolis,Brazil,-18.4476442,-50.4551598,c6840637-2106-48d0-8d46-7776e1e54b4f
Kamenica,Serbia,45.2208633,19.8470699,37cac89b-84c5-49ce-934d-72e33a8b5e97
Huyuan,China,28.572029,109.482078,0c85debb-1f78-4331-ba64-b6009169a6ee
Yongding,China,24.723961,116.732091,5b7957a8-58f5-4580-850a-93155e07f72c
Centre de Flacq,Mauritius,-20.2029069,57.7289398,ba578c52-8e30-4716-9c83-588fc9ec8e3f
Sadananya,Indonesia,-7.268358,108.3237655,b16546c9-f365-45c8-b2f6-676d7f28f54d
Cikalong,Indonesia,-7.45,108.033333,c297cd3f-0c1f-4ac5-aef1-6152cfb5449e
Pathum Rat,Thailand,15.6338588,103.3421371,24853696-874b-4263-8b55-30bcf7ec8c9a
Weekaka,Indonesia,-9.5666396,119.2206059,86899565-95c1-4b4b-81a9-a217e8ada6b1
Krajan Satu,Indonesia,-7.3743397,110.2648159,a95aafa9-2a4b-4a17-b50a-5698e1fac76f
Guápiles,Costa Rica,10.2166111,-83.7819816,89ccbcb6-fe56-4175-8242-8ca97729e097
Kýria,Greece,41.099,24.28915,0ada600b-56b9-4eda-96d5-56a35e0f68b4
Mary,Turkmenistan,37.6092461,61.8643252,b733653f-3346-44bb-9966-6a8176bc03f8
Miaoli,Taiwan,24.560159,120.8214265,9f345038-0b9d-4462-96a0-c37563136424
Terra Chã,Portugal,38.683925,-27.27226,d20e8a04-3ac1-4e1c-8f5c-47a8ad26d497
Árgos,Greece,37.6351721,22.7288576,7b16f246-5868-4d05-b2de-9cfe2cdc83da
Borik,Indonesia,-8.8228841,120.2570421,0b61c423-653e-4d47-ab2f-cde2e39d66af
Zhangxi,China,24.808198,118.03177,eb010e94-67fc-4c8c-a14e-6f11801ea278
Philipsburg,Sint Maarten,18.0295839,-63.0471371,29fd29b8-1127-45a2-8c8d-75582c96d3ff
Quartier Morin,Haiti,19.6990411,-72.1579033,97870750-1250-4c45-851c-d81cf1c707b4
Třinec,Czech Republic,49.6579309,18.7059561,2b8751fd-92b9-4247-9028-8842cb5252fd
Karvia,Finland,62.1331515,22.55812,6d534437-bd9f-4632-a74b-eda31274a49c
Kedungtulup,Indonesia,-6.8180048,111.2695981,0a1e7971-0a7e-4f96-8b44-dd414a851f47
Helmsange,Luxembourg,49.6633939,6.1317337,2d017a07-c92d-4f3c-97a3-824bd8e7e816
St. Thomas,Canada,42.7665598,-81.1747498,9caf8aa4-a339-4b3e-92f6-b67bb1fc60e3
Aqaba,Jordan,29.5320522,35.0063209,9fba886d-af05-4289-82cd-30044769804a
Saryaghash,Kazakhstan,41.4636032,69.1809574,3ec54e9e-e0bd-4141-8ac9-6f207aff7f1a
Hartswater,South Africa,-27.7557025,24.8270745,c49c3557-a2b0-4174-a4bf-102b3fe38f96
Pandan,Indonesia,-0.358417,100.219498,beb8e15a-6284-409f-b9a1-b2ad47693be3
Dadiya,Nigeria,9.616419,11.43472,8fec2ab9-c15a-466e-9932-7a875b1a6b5b
Pantaihambawang,Indonesia,-2.6488408,115.328206,ff7a17be-d499-490b-8d60-43f72a92dc5c
Zhugentan,China,30.493506,112.906645,96336002-8255-44aa-bc30-76a63b8e7a32
Monte Novo,Portugal,37.3716902,-7.5934261,f7aad018-6aff-4be3-8cc2-31357419ed29
Oslo,Norway,59.9026039,10.767309,4b81c364-806f-4d28-b55a-bdee8bb1181d
Zuhu,China,39.732646,112.040028,5e6e780b-37f0-42a6-822d-f23012355896
Lakki Marwat,Pakistan,32.5815145,70.9099184,43fcc73c-11fd-43ce-b539-07b0b82111cf
Old Kilcullen,Ireland,53.1310185,-6.7449927,6055572b-b5eb-4a46-a2c8-5adf564653c4
Bačka Topola,Serbia,45.8144238,19.6379551,e277ea93-2243-476e-a2cd-db71d87ea362
Gumalang,Philippines,7.1962805,125.4078017,94172462-bef1-4f5d-940d-29bcc15b22ad
Yajiang,China,30.031533,101.014425,f8a0ed31-c225-4dd5-92b9-b8a1f66861e4
Horodok,Ukraine,49.7821352,23.6611306,38681494-c92c-407d-92e9-71f45334c6c7
Kadukandel,Indonesia,-6.4334,105.9098,5858f7c3-3e3d-4044-a601-b43f5429bb2c
Cartagena,Philippines,14.4437285,121.003315,acce8098-a02c-4234-9862-900273bb571c
Taloy,Philippines,14.5514305,121.0092101,77b2d399-b833-4587-be7e-2e4e3f5b6c27
Rostock,Germany,54.1463269,12.1186173,babe77a5-ba87-4eb6-9acc-ae5e5874bb7d
Xinglong,China,40.417358,117.500558,65663378-0aaa-493f-9e29-1384e488ce2f
Erátyra,Greece,40.3418956,21.5118754,5ab118b5-edbb-496e-992a-3e6f238e9794
Maradi,Niger,13.5009779,7.1036396,9bfb7a9a-b0a4-4864-a0de-b297831c9a05
Hanban,China,39.951705,116.3785,8a3004bd-a67f-427a-b991-8a9659217bc0
Basa,Indonesia,-8.820271,121.909401,5e0a0923-ec90-40a1-b4b8-faf5b7f285d6
Effium,Nigeria,6.61476,8.0410634,ea643c24-eab5-4ffd-abde-2fdb72a681a2
Río de Jesús,Panama,7.9819727,-81.166481,944b814f-3110-446e-83d8-19fb0cb53b78
Banjar Sembunggede,Indonesia,-8.512723,115.0906448,4cb39a80-485b-4b2a-b1a1-864b02a376a7
Ciladaeun,Indonesia,-6.615755,106.4111425,2355ed6e-c270-4846-ab9d-1fe4a18484db
Tomobe,Japan,36.675439,140.6715934,8ea4fa0f-e0df-4afc-9aac-dfbd1160f5b1
Berendeyevo,Russia,43.9480111,39.3104788,a6361e46-a2c5-4ff4-9a47-03fb11d0f194
Narol,Poland,50.3490504,23.3268124,39069651-6089-4ca2-b3f8-823b09ba5b1c
Sara Kunda,Gambia,13.533238,-15.412011,180f0aae-06b6-4ea6-96c9-792d5c482af2
Wesoła,Poland,52.3287247,21.1718237,da6b7ff1-0725-452a-afcc-7f83b43727cb
Tandil,Argentina,-34.6645787,-58.5055758,cc80e955-b35a-4967-a49d-ce4df6c8fba4
Qianjin,China,46.814102,130.375062,de86e4f5-ee8b-4b07-81c0-135d907e380f
Alarobia,Madagascar,-18.8741144,47.5152684,6a8337bc-466d-46c9-abb5-e3b8c2471723
Biloxi,United States,30.4111518,-88.9198322,e6f2ec91-b23a-4164-b788-7f3ce342e2fa
Lahuaytambo,Peru,-13.2583689,-72.2642679,164f6db9-f960-4c87-9ae4-923e319d2dd9
Lalmanirhat,Bangladesh,25.9923398,89.2847251,df29c043-fb45-49c8-928e-c51c924628d9
Taiping,China,53.3004898,-6.2634596,4380cb28-066a-4d44-b11b-406fd7cd6a99
Stepnogorsk,Kazakhstan,52.3518344,71.8852785,a8e359fe-d546-4b54-bdf6-58339f8b3a36
Pointe-à-Pitre,Guadeloupe,16.2676129,-61.527249,9833fcb6-cfa0-4f63-a88d-8b6b30fed2da
Arevashogh,Armenia,40.852747,44.2741475,7cb4574d-34f9-4369-911d-070bb6ad0cb0
Kastrat,Albania,41.321246,19.470567,ea005676-157f-4379-9841-8f3afe31140a
Ngkiong,Indonesia,-8.5735243,120.6602534,612fb418-1da1-44aa-a707-dfc1496878e9
Ribeirão,Brazil,-8.5135139,-35.3747515,227b212f-81ab-4db2-957b-3dabddc25125
Atalaia,Brazil,-23.1157079,-52.0851258,6795bede-4034-4ddb-9905-18c14405f831
Perho,Finland,61.5928356,24.5915028,ee3bab75-11bb-4bad-9d3a-a73bfb90063e
Cikaduen,Indonesia,-6.3947391,106.0081819,ae47591d-590d-4bb9-83e0-4edee6a812e4
Pasirpengarayan,Indonesia,0.839501,100.2880581,a20bbbf9-1579-4226-a08d-0b9d3b50f402
Abobo,Ivory Coast,5.4328871,-4.0388918,4e24bb06-2f52-4bb7-ae1b-4b47259cd607
Virolahti,Finland,61.722009,23.3256027,1be25c0d-1f19-44a2-a086-ec259e6e96b7
Bloemfontein,South Africa,-29.1110188,26.1862067,e6048d0c-fa42-4e54-b93f-61d632f63432
Cotaparaco,Peru,-9.9935309,-77.5862992,4a037c8f-97d6-4b20-9e75-218519282b1f
Poniatowa,Poland,51.192893,22.0650878,e4607c45-1530-4bf7-8cd7-98368472e24c
Umm as Sāhik,Saudi Arabia,26.6519555,49.9123454,571d49fd-1d0f-4cfd-87aa-25c1031d79cd
Hehu,China,31.199997,121.461114,5d952e76-1356-4c3d-b61d-35d552c2b618
Woken,China,33.9498503,-117.636429,66286f7e-e1de-4451-9da8-bb88d4b8ec35
Morazán,Honduras,15.3179065,-87.603826,9750d961-eb11-4be8-b227-edecceb11fab
Kraśnik,Poland,49.9637141,19.9370144,f41941c3-fb63-4395-9f03-da2815696447
Cayenne,French Guiana,4.9237913,-52.3205637,2b744c34-6483-4a28-97fc-7c6ea04cfe08
La Tebaida,Colombia,4.4339677,-75.8185314,483af33f-80ea-4631-b57e-8c6594ccd5f1
Panikihan,Philippines,13.9314921,122.0915082,7c0eea0c-0c82-4a23-bb08-a4a0d91c9620
Spárti,Greece,37.074461,22.430264,49f59b5c-caa3-46d2-a4ed-4704280c8ee8
Zambujeira,Portugal,39.2682845,-9.312494,669e78e9-4b12-45b4-bccc-e4c574e9dd76
Cibeureum,Indonesia,-6.939897,106.9506175,bfbad80b-58a1-4980-becb-56ba6dad1ff3
Wangdain,China,28.9141178,120.0531443,792a4653-9ff1-443f-8992-59f4ac5de5af
Caxambu,Brazil,-21.9703146,-44.9199695,c98dcb5b-06ad-47ad-8270-952092ebc7f3
Lins,Brazil,-21.6733002,-49.7471388,de78a6f5-cc31-4c60-bd0d-22e91f6cc1b2
Kelasuri,Georgia,43.0225426,41.1157847,c9445a0a-a773-4198-99e2-07c8e2c209ab
Остров Пасхи,Chile,-27.112723,-109.3496865,8618765a-d7e1-41f2-a660-d65b1e010c94
Jinguoping,China,30.289195,110.224358,8a30a6e5-48ec-4ea4-8365-703f80d9570b
Gorodets,Russia,56.7577875,43.5378796,900a2012-39be-406d-a41f-b45eb22de2ff
Sukadana,Indonesia,-1.2468663,110.0926112,04929249-4f8e-40e4-88fb-e984efcb523a
Wonokerto,Indonesia,-6.86277,109.6222698,affb697c-c434-45c9-ad1a-edec59fe5972
Hopetown,South Africa,-26.1353484,28.2949405,9145ec3b-77e9-4754-98f6-ddbcc3a5af2a
Laguna Salada,Dominican Republic,19.6478178,-71.0998393,0aad7f6c-479e-416b-89c3-f01928477baa
Jinbo,China,28.5009486,121.5101004,bb9e60e8-0b10-4203-9fb7-162f0f6717e6
Nancy,France,48.689836,6.17445,8c7816ac-968a-48a4-a8c6-dc70898176b1
Gaoping,China,35.797997,112.92392,83fdf794-7b2a-430c-87be-bbf04efdb2ef
Tieli,China,46.986639,128.0324209,9dd127d7-e0a2-4306-b9af-40f4896e8a02
Zaandam,Netherlands,52.435251,4.8501344,0a124c0f-71d5-489c-af27-8cfa3ce8deef
Anh Son,Vietnam,18.9688054,105.0557415,af53059a-9031-4359-bcca-199b7d6357a9
Sukmoilang,Indonesia,-8.2631,113.8575,d23f0d9c-77b0-4cee-b3d8-6776d9da43da
Nanfeng,China,27.218444,116.525725,df09a00c-060f-43be-8702-710c3333f9f0
Jieshan,China,30.830898,120.92585,7ec0e638-832b-464e-93e1-bc1bb1bfd69c
Caparrapí,Colombia,5.4829423,-74.4604064,480f63fa-1004-426e-8b2a-5f3849114e36
Boroko,Indonesia,0.9073068,123.2559847,69382ee0-a9a4-4d1d-9e94-c61cde6f1c0c
Gornje Živinice,Bosnia and Herzegovina,44.4280906,18.6066275,55c3c95d-d8db-4082-8629-7be8a2b4cf65
Montemor-o-Velho,Portugal,40.1721605,-8.6867786,88e9df82-f091-40b9-b9e0-8daade8a14f4
Abaetetuba,Brazil,-1.677582,-48.9605972,3d40137d-b187-4bfd-a109-8f5355335765
Faeanak Dua,Indonesia,-10.7964,122.9437,45ec6f33-4dd7-48de-9947-0158e556ac82
Novyye Cherëmushki,Russia,55.7,37.58333,103c198c-b659-49dd-b58d-f3cfbe96c1b3
Masuguru,Tanzania,-11.3462099,38.411369,42cbd249-15ce-4226-b982-b1bff8bcf904
Quintong,Philippines,15.9593855,120.3136265,ac9fd0e1-93af-478d-a652-d918f8bb1e81
Alor Setar,Malaysia,6.1244023,100.3674801,3f8a5cc7-a4bb-4336-9904-4397722e59fe
Caseros,Argentina,-34.6126133,-58.5677879,9787ab40-aa52-4f9c-b7cf-3b8bb1adc740
Kermānshāh,Iran,34.3276924,47.0777685,12a5ed03-5d6a-471e-ac0b-7f294533254a
Mazańcowice,Poland,49.858677,18.9770856,4e75650b-1b74-4a29-ac75-c62a693d1187
Brnaze,Croatia,43.677427,16.6565678,488e316e-743b-4181-8da5-e4541b3edb93
Teutônia,Brazil,-29.4799379,-51.7994632,b2b9dc94-835d-46ec-8d9e-d090de3d00d0
Charlottenberg,Sweden,59.884842,12.2993128,9aa00faa-25b4-4f1a-99a8-1f9db25e864b
La Sierpe,Cuba,21.6495224,-79.2451149,4341dfca-1231-4b26-bb75-e53ae6771684
København,Denmark,55.6795223,12.5752968,eb21cad4-dcc6-4b2e-81e9-d9b97063d02e
Shigony,Russia,53.3326761,48.6446327,44f5929d-f950-43c1-8a4d-97a0f9f9d3f1
Guaxupé,Brazil,-21.3054884,-46.7084932,116fad8a-251e-41ea-9a2d-0c1261e708ae
Kilifi,Kenya,-3.5106508,39.9093269,6ee81714-5ada-4e7f-b323-1edfff3f4e50
Wangjiachang,China,39.142026,117.212606,905cc93f-8c28-4473-8740-8c66b22e99e3
Paseyan,Indonesia,-6.8713485,111.639243,97dc4db5-5917-4846-b420-a9ada52b6665
Gorjani,Croatia,45.3940354,18.3826102,d3bef2af-b439-45ec-a01c-6a02b16b3528
Bayang,Philippines,7.743026,124.210303,9c566cf1-594a-4bcc-af20-4a6af55ede4e
Lagny-sur-Marne,France,48.9097908,2.7104352,25d275b6-9623-425c-b270-a5b31b172204
Lamovita,Bosnia and Herzegovina,44.9286321,16.9119159,a1287d5f-8062-4fd6-af7d-53269ddf3919
Nakajah,Indonesia,-6.9458,112.9113,56fc163c-c21d-4291-8be1-f13118ed7773
Cravinhos,Brazil,-21.3407385,-47.7352517,9df8db90-3ae6-4056-b831-351335e43b59
Zheyuan,China,30.7603427,120.7556573,72680221-2fad-452d-8cb5-866a0d64daf3
Agudos,Brazil,-22.5698961,-49.0817124,3a959345-e75f-4d54-b07d-941fbf072590
Phayao,Thailand,19.1601844,99.8571416,9356cba7-4422-4bb2-af7f-9c317554bd24
Intibucá,Honduras,14.372734,-88.2461183,e5116d78-a3c6-4903-bf2d-ca807e5e5dab
Canchayllo,Peru,-11.82198,-75.730667,bba82de8-6a9c-49c9-be5c-121c1bfba869
Liliana,Indonesia,-9.7040122,124.1114621,6024337f-ef93-4a27-8ea7-054282a5ea26
Devesa,Portugal,41.866056,-8.4064036,fb48660c-7a6a-4157-bdc2-857ea16f8cb0
Chacapalpa,Peru,-11.72447,-75.773888,ef988e58-0ced-41c9-a243-ebd48b5383cf
Yong’an,China,25.941937,117.365052,2cb52670-c43c-4a42-a93f-dea0b7e03f3f
Seymchan,Russia,62.930833,152.385,9a830d68-5bda-4817-aa2e-cdccc31ad8c4
Maroua,Cameroon,10.5925289,14.3210095,9f85f6b8-1a0e-42b6-a162-a2e02fafde7e
New-Richmond,Canada,48.16059,-65.85823,699a3d1c-2c60-491b-a8a3-5052edc85c4f
Wangdain,China,28.9141178,120.0531443,09730872-372e-4eca-85fe-120df96a6f74
Goya,Argentina,-34.3048508,-58.7739249,a2fa025a-70d3-46cc-b7b4-76a9605ef0f1
Kiernozia,Poland,52.2552455,19.8684556,2993a3cd-8d08-47e3-a6a5-2bd0c7f8468a
Bamencheng,China,33.347316,120.16366,fae7c4f9-dcae-4c4e-ba46-4349cb133cf3
Nîmes,France,43.8447278,4.3520438,6e40deff-e4af-4e9d-a834-8593f1292be2
Gangkoujie,China,29.724842,115.788192,4fa0fa5d-387c-4728-9a02-0f08d59f6983
Gio Linh,Vietnam,16.9165711,107.0303221,55b6d16f-ee6e-4eeb-807e-80e9fe429d60
Cadiz,Spain,36.5052612,-6.2761016,ffaf063a-f6d8-44ff-9326-5ac3fe727208
Ajax,Canada,43.8732498,-79.002342,4c3d2d66-10fc-4f2d-9b7c-9bbf3451c239
Nariño,Colombia,4.398278,-74.828718,1d3dab70-0706-4631-8147-4c1dee585ec7
Hadano,Japan,35.4114708,139.1499529,b1e9718a-844d-4925-b678-15d2eba7bc86
Jalgung,Indonesia,-7.01771,109.5463954,b29f76fc-9dce-4cbb-b459-e2c56e09a9b6
København,Denmark,55.6646665,12.5436481,601febc4-ef42-4774-a737-d1227e729295
Krajan,Indonesia,-7.5450262,111.6556388,2794275d-0832-4256-a5f1-37c3b7b65248
Chuantang,China,24.162165,114.945555,9dea1f20-231a-4720-85a5-8728813a3d5d
Arnhem,Netherlands,51.9913857,5.9372731,60a7405e-ac9c-4830-a842-6592ec8b8c37
Gaio,Portugal,38.6714312,-9.003566,7c34eee7-23f1-4be3-9c9d-f456a6e3a5ad
Shirahamachō-usazakiminami,Japan,34.7757093,134.7206721,76c4e904-6b14-4e56-ad64-a8d7e477259f
Yokosuka,Japan,34.6830797,137.9865313,f5ce8115-6491-4473-a738-df441a9e3aed
Rambatan,Indonesia,-3.129696,104.204716,73018fb0-45dd-4f7d-95c0-c9d4bcd581e2
Kertai,China,46.900546,124.214976,1a75a748-fed4-41b3-a46d-4d2510d593be
Pandanrejokrajan,Indonesia,-7.9780918,112.8007246,31b8cd31-80d8-45bd-af6d-7b50cea69bcb
Santa Bárbara,Venezuela,7.8129929,-71.1745579,640a7708-f642-4e16-aeef-5226f176013e
Binuangeun,Indonesia,-6.838862,105.8844726,9312fbbc-6766-40d2-9223-6a486cbe65bb
Nusaherang,Indonesia,-7.0142083,108.4335393,4bf4aba0-6fe3-4571-91c8-ceea7f53800b
Toyonaka,Japan,34.1228075,134.5990156,81b5701c-9f80-4d15-92cd-4e72e8411b0c
Burla,Russia,53.3347847,78.3407084,1a3b0c4a-b9d1-452e-8a5f-dba7c92d4d12
Ipís,Costa Rica,9.96752,-84.001624,19902f84-a016-4669-af39-788a9aed1790
Bang Lamung,Thailand,13.0427506,100.9345401,0fd532d7-a069-4f72-8b66-77e89213a731
Baqiu,China,27.5558363,115.1613612,6c90992d-c38e-46a6-9d0f-3caa4b34da6b
Mulyorejo,Indonesia,-7.2723024,112.7837381,11c2a8bf-6e11-4bb7-b2db-64123fee0b7d
Pag-asa,Philippines,14.6020624,121.0161088,ef667525-b247-408e-b9a3-3fad8f6e747a
Tiandeng,China,23.081394,107.143432,94cf3f9a-e4ef-4b98-862a-941d9f1ec360
Sneek,Netherlands,53.0353444,5.6840137,ab128b38-96f4-4a31-870a-15e39cf3a0c7
Kiten,Bulgaria,42.239717,27.776119,0e1867ee-fa82-4e37-800d-b9e29af9a3cf
Himanka,Finland,64.0615492,23.6542166,3192afbb-1046-4a6e-aee7-0eae05b76ce4
Darenzhuang,China,39.685846,113.903634,fed59d20-3703-4ef5-955e-18918a4928b1
Sóc Sơn,Vietnam,21.2573126,105.8480203,6b457ef8-c62e-4045-ae75-595f0323370d
Kolpny,Russia,52.2183563,35.2154784,d5387b6a-9628-494d-bff0-1c7ac3bb0b4a
San Felipe,Peru,-5.770584,-79.313438,a68d33d6-0f0d-4cfd-83a4-7e71d06908bc
Bahe,China,32.809026,110.112629,703221c3-191f-4990-90ea-1f21a76a141e
Cangkreng,Indonesia,-7.0428799,113.8019562,6e5aa61d-7486-4a6c-a717-2806db225c0c
Havtsal,Mongolia,48.6618569,91.339774,4d04e76b-baf9-42c5-97d5-4f11a015a3d8
Nueva Esperanza,Mexico,25.7988666,-100.3926054,19389f54-990f-4a4f-99d5-4fb3291e563c
Podgórzyn,Poland,50.8290137,15.6741931,6e68932a-e2a8-429e-bd42-2794e4252c9d
Marhanets’,Ukraine,47.6489237,34.6105197,74499f20-8bb3-4b77-a06d-614d9923aa4a
Wrząsowice,Poland,49.970045,19.944654,68c8299a-294d-44a4-a370-db159fb70699
Strum,Albania,40.7511134,19.7398213,09f46ab1-bbde-4cb1-be31-180f812cab3d
Kombandaru,Indonesia,-8.7876456,121.6029824,a9011197-bce6-4a5d-902e-cd18d33036f2
Sijing,China,39.9041999,116.4073963,97926281-1f4f-4a83-9f65-a718d536bf6c
Agago,Uganda,2.925082,33.3486147,e1537b80-8c91-4532-a3c5-e7786e27d6bd
Pokachi,Russia,61.7267327,75.333769,f17859fc-a433-4e37-9e10-abd35c808dfd
Qaffīn,Palestinian Territory,32.433378,35.0843,23e613de-f924-4bcc-8531-14d9cc920384
Kista,Sweden,59.4050955,17.9551008,675a1561-a32d-42b7-bb83-08990b5d00f2
Duraznopampa,Peru,-6.5581455,-77.815285,5cba9eb4-588a-42ae-8a81-e0cbc505ce2c
Karungdong,Philippines,5.093026,119.808662,da620357-92c0-4ae6-8850-8ff9758cf8c2
Shufeng,China,-33.7677679,150.825109,f5aa06dc-7310-426a-9eb6-ad0a4d8d7cbc
Baicheng,China,45.619588,122.838826,3477dd9e-3923-4f35-b28f-79289ec3c737
Copa,Peru,-10.37092,-77.492203,cc114ada-59d6-4440-a10e-c2ad940b97d1
Liuhe,China,42.284605,125.744735,0ff459fd-94be-44ef-a90c-9520b180fccb
Sanmiaoqian,China,28.976995,116.762907,d87a8770-6573-4e5b-adc4-58b8cc49a995
Aqqan,China,37.3,85.5,49326bcc-d7cd-42e1-9604-1dcd0d95d971
Jiabeiyan,China,40.338328,119.73214,4ed6e9b4-d79f-48db-b993-4b8b183f5d6b
Andrézieux-Bouthéon,France,45.521777,4.2552114,70e317a7-1e62-4cfc-9f67-742a54eca520
Chenxiang,China,22.669716,114.026395,c2f8cdeb-cf16-4682-9573-9fb25db41c7e
Mloko,Indonesia,-7.3608928,110.1726465,55eb543e-0dbf-4dd0-8ce7-3a7b088fc7f6
Rajal Norte,Philippines,15.44485,120.86256,00851bbc-4fd0-4634-a4d4-d17208a2480e
Pueblo Nuevo,Peru,-7.1916713,-79.5139718,9ad833b3-3abc-44cb-a5b0-b5d8babbf4ca
Huwan,China,31.680023,114.576901,05e92abd-690c-47d7-a5d6-2eb7b12c25a8
Paris 20,France,43.4945737,5.8978018,49db48a5-6fff-4cf2-8325-55dd7a875de3
Toroy,Indonesia,-6.1923925,106.8218403,8fb0fe20-e5b7-47dd-8f43-5b2d1562e925
Limulunga,Zambia,-15.133391,23.1530897,f5ad8388-9a93-4e51-9fef-011a67f97fcd
Tierra y Libertad,Mexico,31.707237,-106.45163,14635228-1b62-41ad-a689-275ef1491126
Stakhanov,Ukraine,48.560407,38.6487184,0e9246d3-8d7a-4324-aeaf-8fbf0063ddab
Lapaz,Philippines,15.3817945,120.7080369,d0a3c02b-eaff-4e68-91a2-fc936fe0e1d7
Trąbki Wielkie,Poland,54.1697058,18.5399044,6691ef35-42cd-4f60-b8e9-2f542f851c3f
Youssoufia,Morocco,32.2438426,-8.5226706,b7bd5fdd-a955-4979-b77e-fb49bd5171ae
Karanganyar,Indonesia,-7.6387228,111.0460407,7e80c756-6ddb-43d1-8d93-fcf0eb3709a5
Tabuny,Russia,52.774987,78.808874,95162dc6-b197-421d-a5d6-c3462be2e8a6
Kashiwa,Japan,32.7423216,131.178836,b1b28482-ff28-49d8-88ba-ab3d60433279
Bobolice,Poland,53.95494,16.5876701,c985a6a7-b1e9-4208-ba21-e7243409956e
Piteå,Sweden,65.2958948,21.3194467,43e04896-929b-474e-bc23-7d628e5f94a4
Pieniężno,Poland,54.236292,20.1285899,bbadd5ed-133d-4a33-b25d-6cc702ef8cdf
Bogra,Bangladesh,24.8435589,89.3701078,0aecc4e0-f56e-4f1c-9962-eb30351dea78
Tubod,Philippines,7.9632405,123.8751554,7cb17cd0-1504-45ae-8729-7287249709e8
Ozamiz City,Philippines,8.150969,123.8502563,cd1a1599-2ff6-4e16-8b56-6a149f3a43e1
